Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2907;DISPONIBLE;03 - 13 - 18 - 29 - 36 - 44 - 45 - 51 - 63 - 66;05 - 11 - 12 - 17 - 23 - 31 - 77 - 80 - 82 - 89;;;;
2908;DISPONIBLE;03 - 09 - 11 - 14 - 26 - 27 - 43 - 68 - 70 - 82;11 - 35 - 39 - 42 - 46 - 56 - 73 - 74 - 83 - 88;;;;
2909;DISPONIBLE;07 - 18 - 30 - 33 - 39 - 58 - 64 - 76 - 82 - 87;01 - 24 - 26 - 32 - 36 - 43 - 46 - 56 - 68 - 87;;;;
2910;DISPONIBLE;10 - 15 - 29 - 40 - 64 - 68 - 76 - 81 - 82 - 87;08 - 09 - 11 - 22 - 24 - 31 - 41 - 65 - 79 - 89;;;;
2911;DISPONIBLE;17 - 21 - 28 - 31 - 45 - 49 - 52 - 61 - 65 - 88;01 - 08 - 14 - 23 - 24 - 37 - 55 - 56 - 65 - 87;;;;
2912;DISPONIBLE;01 - 08 - 10 - 13 - 30 - 37 - 46 - 62 - 64 - 85;35 - 40 - 45 - 52 - 53 - 69 - 71 - 79 - 86 - 88;;;;
2913;DISPONIBLE;23 - 24 - 27 - 28 - 32 - 36 - 38 - 44 - 75 - 79;15 - 20 - 21 - 24 - 33 - 54 - 61 - 77 - 80 - 85;;;;
2914;DISPONIBLE;01 - 10 - 25 - 30 - 36 - 55 - 59 - 61 - 70 - 75;08 - 20 - 42 - 43 - 48 - 49 - 55 - 58 - 70 - 77;;;;
2915;DISPONIBLE;09 - 34 - 46 - 55 - 58 - 62 - 68 - 71 - 80 - 87;08 - 12 - 28 - 29 - 32 - 59 - 61 - 78 - 79 - 88;;;;
2916;DISPONIBLE;13 - 34 - 52 - 60 - 70 - 73 - 74 - 75 - 82 - 84;05 - 15 - 31 - 48 - 65 - 69 - 76 - 80 - 85 - 87;;;;
2917;DISPONIBLE;02 - 03 - 18 - 21 - 33 - 64 - 69 - 72 - 73 - 78;13 - 28 - 35 - 51 - 55 - 60 - 65 - 67 - 73 - 87;;;;
2918;DISPONIBLE;09 - 12 - 28 - 38 - 46 - 50 - 51 - 53 - 69 - 86;06 - 24 - 33 - 45 - 64 - 66 - 67 - 69 - 87 - 90;;;;
2919;DISPONIBLE;02 - 06 - 30 - 33 - 36 - 41 - 44 - 54 - 65 - 89;11 - 14 - 24 - 27 - 30 - 34 - 42 - 50 - 66 - 88;;;;
2920;DISPONIBLE;03 - 09 - 18 - 20 - 28 - 29 - 39 - 41 - 63 - 89;23 - 32 - 43 - 54 - 56 - 58 - 80 - 81 - 84 - 86;;;;
2921;DISPONIBLE;13 - 18 - 20 - 24 - 33 - 37 - 52 - 70 - 74 - 76;10 - 11 - 12 - 17 - 19 - 22 - 28 - 58 - 79 - 85;;;;
2922;DISPONIBLE;02 - 05 - 20 - 30 - 33 - 37 - 47 - 50 - 63 - 75;05 - 29 - 45 - 48 - 50 - 52 - 65 - 72 - 86 - 90;;;;
2923;DISPONIBLE;16 - 17 - 24 - 25 - 27 - 33 - 37 - 47 - 58 - 74;02 - 22 - 23 - 36 - 59 - 62 - 67 - 73 - 77 - 81;;;;
2924;DISPONIBLE;03 - 18 - 23 - 25 - 39 - 42 - 44 - 72 - 84 - 87;12 - 20 - 31 - 38 - 40 - 70 - 71 - 80 - 89 - 90;;;;
2925;DISPONIBLE;33 - 40 - 44 - 53 - 54 - 58 - 64 - 76 - 81 - 86;05 - 11 - 15 - 20 - 24 - 32 - 68 - 69 - 71 - 83;;;;
2926;DISPONIBLE;02 - 06 - 10 - 12 - 27 - 34 - 51 - 57 - 71 - 77;14 - 22 - 25 - 30 - 32 - 35 - 37 - 63 - 73 - 74;;;;
2927;DISPONIBLE;08 - 10 - 13 - 14 - 23 - 29 - 49 - 52 - 70 - 87;09 - 19 - 28 - 33 - 43 - 47 - 51 - 62 - 78 - 82;;;;
2928;DISPONIBLE;19 - 24 - 32 - 35 - 47 - 55 - 60 - 68 - 79 - 87;07 - 11 - 15 - 19 - 20 - 41 - 45 - 68 - 74 - 85;;;;
2929;DISPONIBLE;04 - 13 - 31 - 38 - 40 - 57 - 63 - 64 - 74 - 86;01 - 06 - 17 - 32 - 33 - 43 - 55 - 56 - 66 - 67;;;;
2930;DISPONIBLE;10 - 11 - 19 - 23 - 28 - 30 - 32 - 54 - 71 - 83;01 - 02 - 04 - 37 - 44 - 73 - 74 - 75 - 87 - 88;;;;
2931;DISPONIBLE;11 - 18 - 23 - 37 - 50 - 54 - 60 - 62 - 74 - 76;17 - 31 - 49 - 56 - 61 - 69 - 72 - 75 - 84 - 88;;;;
2932;DISPONIBLE;08 - 13 - 23 - 32 - 35 - 39 - 60 - 67 - 76 - 88;04 - 06 - 11 - 14 - 28 - 33 - 36 - 39 - 43 - 65;;;;
2933;DISPONIBLE;25 - 29 - 36 - 54 - 63 - 66 - 73 - 78 - 81 - 84;07 - 14 - 15 - 18 - 22 - 34 - 42 - 52 - 70 - 87;;;;
2934;DISPONIBLE;05 - 17 - 18 - 47 - 53 - 66 - 78 - 87 - 88 - 89;02 - 06 - 17 - 45 - 52 - 56 - 60 - 64 - 70 - 76;;;;
2935;DISPONIBLE;09 - 10 - 16 - 17 - 35 - 39 - 51 - 54 - 58 - 64;03 - 07 - 15 - 17 - 22 - 36 - 57 - 60 - 68 - 78;;;;
2936;DISPONIBLE;18 - 35 - 41 - 48 - 52 - 60 - 66 - 77 - 78 - 82;01 - 18 - 20 - 34 - 41 - 44 - 47 - 49 - 84 - 86;;;;
2937;DISPONIBLE;15 - 16 - 30 - 34 - 44 - 52 - 53 - 65 - 81 - 86;02 - 24 - 50 - 52 - 54 - 57 - 63 - 64 - 70 - 72;;;;
2938;DISPONIBLE;02 - 24 - 36 - 44 - 53 - 62 - 81 - 84 - 86 - 87;11 - 24 - 39 - 45 - 56 - 59 - 61 - 76 - 85 - 88;;;;
2939;DISPONIBLE;18 - 19 - 23 - 26 - 44 - 51 - 67 - 73 - 74 - 82;06 - 19 - 23 - 30 - 45 - 54 - 70 - 73 - 77 - 78;;;;
2940;DISPONIBLE;03 - 05 - 07 - 09 - 15 - 24 - 34 - 65 - 81 - 89;34 - 37 - 43 - 44 - 46 - 52 - 65 - 74 - 81 - 86;;;;
2941;DISPONIBLE;09 - 11 - 12 - 16 - 26 - 41 - 53 - 64 - 77 - 78;25 - 26 - 42 - 44 - 58 - 59 - 61 - 64 - 77 - 84;;;;
2942;DISPONIBLE;07 - 14 - 40 - 44 - 45 - 48 - 53 - 64 - 69 - 90;01 - 02 - 23 - 30 - 33 - 39 - 41 - 43 - 59 - 62;;;;
2943;DISPONIBLE;13 - 37 - 58 - 62 - 66 - 67 - 71 - 76 - 85 - 89;05 - 32 - 43 - 46 - 47 - 50 - 51 - 67 - 77 - 88;;;;
2944;DISPONIBLE;01 - 05 - 11 - 23 - 48 - 63 - 66 - 74 - 86 - 90;06 - 19 - 38 - 42 - 46 - 64 - 69 - 73 - 76 - 83;;;;
2945;DISPONIBLE;12 - 18 - 19 - 42 - 65 - 67 - 69 - 81 - 84 - 89;04 - 10 - 19 - 21 - 25 - 31 - 42 - 71 - 73 - 90;;;;
2946;DISPONIBLE;04 - 15 - 20 - 24 - 34 - 36 - 37 - 38 - 62 - 67;07 - 40 - 47 - 50 - 52 - 62 - 73 - 76 - 77 - 89;;;;
2947;DISPONIBLE;13 - 17 - 19 - 31 - 44 - 51 - 57 - 60 - 65 - 88;11 - 27 - 31 - 32 - 41 - 43 - 53 - 67 - 78 - 84;;;;
2948;DISPONIBLE;13 - 38 - 43 - 45 - 50 - 52 - 57 - 59 - 77 - 88;01 - 13 - 15 - 18 - 28 - 41 - 51 - 60 - 72 - 82;;;;
2949;DISPONIBLE;03 - 04 - 17 - 29 - 34 - 38 - 51 - 68 - 72 - 82;02 - 25 - 28 - 34 - 40 - 42 - 60 - 72 - 77 - 79;;;;
2950;DISPONIBLE;01 - 06 - 19 - 25 - 39 - 54 - 62 - 80 - 81 - 82;31 - 34 - 39 - 56 - 65 - 66 - 76 - 81 - 82 - 86;;;;
2951;DISPONIBLE;02 - 22 - 27 - 36 - 66 - 70 - 73 - 79 - 83 - 89;06 - 09 - 15 - 34 - 38 - 42 - 50 - 54 - 72 - 87;;;;
2952;DISPONIBLE;11 - 14 - 22 - 24 - 28 - 45 - 47 - 50 - 63 - 67;09 - 20 - 24 - 40 - 68 - 72 - 74 - 76 - 79 - 89;;;;
2953;DISPONIBLE;10 - 16 - 24 - 30 - 51 - 66 - 68 - 72 - 73 - 84;07 - 15 - 39 - 46 - 57 - 62 - 75 - 76 - 84 - 90;;;;
2954;DISPONIBLE;13 - 28 - 30 - 44 - 57 - 75 - 85 - 86 - 87 - 89;03 - 04 - 07 - 17 - 29 - 42 - 57 - 64 - 67 - 72;;;;
2955;DISPONIBLE;05 - 28 - 32 - 40 - 52 - 67 - 77 - 81 - 86 - 89;04 - 09 - 15 - 18 - 48 - 52 - 72 - 76 - 77 - 80;;;;
2956;DISPONIBLE;32 - 38 - 44 - 47 - 48 - 55 - 56 - 57 - 58 - 71;30 - 45 - 47 - 48 - 60 - 64 - 67 - 71 - 81 - 84;;;;
2957;DISPONIBLE;03 - 15 - 20 - 35 - 43 - 44 - 47 - 57 - 68 - 77;02 - 13 - 28 - 52 - 61 - 66 - 68 - 69 - 70 - 80;;;;
2958;DISPONIBLE;05 - 09 - 14 - 24 - 31 - 32 - 35 - 36 - 66 - 84;05 - 06 - 12 - 22 - 23 - 25 - 31 - 38 - 67 - 68;;;;
2959;DISPONIBLE;28 - 31 - 43 - 58 - 69 - 73 - 82 - 84 - 87 - 88;02 - 03 - 04 - 13 - 16 - 19 - 24 - 29 - 36 - 74;;;;
2960;DISPONIBLE;09 - 13 - 20 - 21 - 25 - 28 - 33 - 42 - 61 - 86;08 - 18 - 29 - 58 - 65 - 74 - 79 - 86 - 88 - 89;;;;
2961;DISPONIBLE;08 - 11 - 24 - 26 - 42 - 55 - 64 - 65 - 83 - 88;07 - 20 - 22 - 39 - 43 - 51 - 55 - 63 - 79 - 83;;;;
2962;DISPONIBLE;04 - 12 - 14 - 18 - 33 - 59 - 60 - 65 - 83 - 84;05 - 13 - 19 - 25 - 35 - 45 - 59 - 60 - 70 - 86;;;;
2963;DISPONIBLE;35 - 36 - 58 - 61 - 64 - 65 - 68 - 77 - 79 - 85;02 - 20 - 37 - 42 - 43 - 53 - 54 - 58 - 65 - 70;;;;
2964;DISPONIBLE;14 - 20 - 22 - 28 - 30 - 34 - 40 - 76 - 80 - 84;01 - 02 - 14 - 19 - 46 - 56 - 63 - 67 - 68 - 71;;;;
2965;DISPONIBLE;07 - 09 - 16 - 23 - 25 - 29 - 46 - 59 - 60 - 82;05 - 06 - 10 - 19 - 29 - 42 - 56 - 71 - 73 - 82;;;;
2966;DISPONIBLE;05 - 13 - 15 - 24 - 46 - 59 - 65 - 69 - 70 - 78;19 - 28 - 35 - 36 - 52 - 62 - 64 - 70 - 86 - 88;;;;
2967;DISPONIBLE;13 - 18 - 34 - 47 - 49 - 51 - 69 - 82 - 85 - 90;21 - 45 - 60 - 62 - 64 - 68 - 69 - 81 - 85 - 87;;;;
2968;DISPONIBLE;01 - 07 - 08 - 33 - 43 - 44 - 46 - 49 - 70 - 87;17 - 19 - 23 - 29 - 34 - 36 - 37 - 42 - 52 - 67;;;;
2969;DISPONIBLE;14 - 26 - 27 - 29 - 45 - 49 - 53 - 66 - 70 - 90;04 - 07 - 51 - 57 - 68 - 71 - 76 - 78 - 84 - 90;;;;
2970;DISPONIBLE;03 - 21 - 22 - 39 - 40 - 60 - 63 - 66 - 70 - 80;05 - 18 - 23 - 32 - 44 - 53 - 60 - 71 - 80 - 88;;;;
2971;DISPONIBLE;07 - 08 - 28 - 33 - 41 - 42 - 56 - 69 - 73 - 77;01 - 07 - 46 - 51 - 52 - 54 - 57 - 66 - 74 - 80;;;;
2972;DISPONIBLE;07 - 12 - 15 - 17 - 35 - 53 - 66 - 70 - 79 - 82;07 - 09 - 12 - 13 - 22 - 24 - 30 - 45 - 58 - 90;;;;
2973;DISPONIBLE;09 - 28 - 31 - 33 - 36 - 50 - 52 - 58 - 70 - 73;06 - 22 - 24 - 31 - 36 - 39 - 54 - 68 - 89 - 90;;;;
2974;DISPONIBLE;30 - 31 - 32 - 34 - 42 - 51 - 59 - 74 - 78 - 83;36 - 39 - 41 - 42 - 43 - 44 - 48 - 56 - 76 - 90;;;;
2975;DISPONIBLE;09 - 13 - 16 - 29 - 34 - 42 - 49 - 51 - 58 - 68;06 - 27 - 47 - 63 - 64 - 68 - 75 - 78 - 83 - 87;;;;
2976;DISPONIBLE;12 - 13 - 20 - 33 - 38 - 43 - 53 - 62 - 71 - 83;04 - 15 - 19 - 25 - 46 - 48 - 63 - 77 - 85 - 89;;;;
2977;DISPONIBLE;14 - 16 - 28 - 47 - 56 - 67 - 68 - 81 - 82 - 83;23 - 33 - 40 - 41 - 44 - 48 - 55 - 61 - 69 - 75;;;;
2978;DISPONIBLE;10 - 18 - 19 - 30 - 35 - 50 - 56 - 81 - 84 - 85;03 - 08 - 10 - 13 - 16 - 30 - 46 - 63 - 69 - 86;;;;
2979;DISPONIBLE;18 - 19 - 24 - 31 - 41 - 46 - 49 - 53 - 73 - 77;01 - 02 - 11 - 14 - 15 - 38 - 40 - 77 - 79 - 88;;;;
2980;DISPONIBLE;09 - 20 - 21 - 23 - 28 - 38 - 51 - 57 - 70 - 89;03 - 25 - 26 - 27 - 46 - 48 - 60 - 66 - 80 - 90;;;;
2981;DISPONIBLE;01 - 08 - 16 - 27 - 47 - 54 - 69 - 71 - 79 - 84;01 - 16 - 27 - 35 - 49 - 50 - 52 - 59 - 64 - 67;;;;
2982;DISPONIBLE;02 - 07 - 09 - 58 - 60 - 64 - 65 - 66 - 73 - 78;06 - 22 - 35 - 46 - 57 - 62 - 64 - 77 - 87 - 90;;;;
2983;DISPONIBLE;11 - 12 - 24 - 31 - 36 - 50 - 72 - 79 - 85 - 90;03 - 32 - 33 - 36 - 40 - 50 - 53 - 56 - 68 - 89;;;;
2984;DISPONIBLE;25 - 37 - 39 - 42 - 55 - 59 - 70 - 79 - 80 - 84;05 - 21 - 25 - 33 - 36 - 41 - 45 - 48 - 58 - 66;;;;
2985;DISPONIBLE;04 - 35 - 36 - 40 - 44 - 57 - 63 - 70 - 71 - 73;07 - 19 - 21 - 40 - 45 - 51 - 55 - 70 - 78 - 85;;;;
2986;DISPONIBLE;07 - 08 - 16 - 27 - 29 - 49 - 57 - 65 - 70 - 82;16 - 18 - 24 - 29 - 46 - 55 - 67 - 68 - 73 - 76;;;;
2987;DISPONIBLE;02 - 04 - 12 - 37 - 43 - 48 - 54 - 57 - 77 - 83;03 - 23 - 32 - 39 - 46 - 49 - 54 - 57 - 65 - 85;;;;
2988;DISPONIBLE;05 - 10 - 12 - 15 - 17 - 21 - 23 - 26 - 29 - 36;21 - 23 - 54 - 55 - 60 - 67 - 77 - 81 - 86 - 90;;;;
2989;DISPONIBLE;13 - 14 - 22 - 26 - 55 - 64 - 65 - 69 - 78 - 83;05 - 22 - 35 - 55 - 56 - 72 - 73 - 75 - 82 - 89;;;;
2990;DISPONIBLE;04 - 33 - 35 - 37 - 43 - 49 - 50 - 53 - 62 - 82;10 - 21 - 30 - 37 - 50 - 52 - 55 - 72 - 78 - 86;;;;
2991;DISPONIBLE;03 - 13 - 26 - 34 - 49 - 54 - 59 - 62 - 73 - 79;10 - 15 - 16 - 29 - 31 - 44 - 45 - 71 - 77 - 86;;;;
2992;DISPONIBLE;16 - 17 - 31 - 33 - 44 - 48 - 52 - 54 - 61 - 82;12 - 30 - 31 - 42 - 44 - 61 - 74 - 75 - 81 - 82;;;;
2993;DISPONIBLE;25 - 27 - 36 - 40 - 43 - 50 - 52 - 84 - 85 - 87;03 - 14 - 23 - 26 - 28 - 36 - 39 - 49 - 54 - 84;;;;
2994;DISPONIBLE;02 - 08 - 20 - 32 - 56 - 66 - 72 - 77 - 83 - 87;01 - 14 - 18 - 25 - 32 - 38 - 46 - 70 - 75 - 85;;;;
2995;DISPONIBLE;02 - 14 - 32 - 34 - 38 - 62 - 72 - 78 - 82 - 88;01 - 15 - 18 - 27 - 31 - 52 - 57 - 65 - 80 - 81;;;;
2996;DISPONIBLE;12 - 18 - 31 - 38 - 43 - 45 - 64 - 84 - 89 - 90;06 - 07 - 08 - 28 - 38 - 44 - 47 - 58 - 71 - 90;;;;
2997;DISPONIBLE;02 - 06 - 08 - 18 - 24 - 48 - 68 - 69 - 74 - 86;07 - 21 - 27 - 47 - 50 - 55 - 58 - 61 - 79 - 88;;;;
2998;DISPONIBLE;18 - 19 - 28 - 44 - 50 - 61 - 69 - 72 - 79 - 81;05 - 09 - 12 - 24 - 32 - 38 - 50 - 70 - 85 - 89;;;;
2999;DISPONIBLE;05 - 16 - 19 - 23 - 32 - 43 - 56 - 75 - 80 - 81;06 - 18 - 20 - 31 - 32 - 51 - 60 - 66 - 71 - 87;;;;
3000;DISPONIBLE;15 - 18 - 25 - 34 - 41 - 44 - 66 - 67 - 75 - 84;01 - 02 - 06 - 15 - 26 - 30 - 43 - 47 - 63 - 90;;;;
